I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-122, -63, 58, 92, -90, -2, 107, 24, 34, -9, -53, 53, 
-122, -58, 63, 90, -92, 2, 107, 24, 34, -9, -53, 53, 
-122, -58, 63, 90, -92, 2, 107, 24, 34, -14, -53, 53, 
-107, -58, 48, 82, -78, -4, 112, 24, 39, -4, -68, 43, 
-78, -29, 48, 53, -63, 9, 122, 48, 43, -4, -68, 53, 
-87, -53, 34, 70, -61, -9, 126, 63, 48, -4, -73, 53, 
-126, -73, 53, 100, -90, -9, 131, 82, 58, 4, -73, 53, 
-126, -58, 68, 92, -97, 4, 146, 117, 87, 19, -53, 63, 
-78, -39, 39, 58, -58, 0, 156, 151, 117, 29, -43, 68, 
-43, -29, 14, 36, -29, -7, 156, 170, 117, 34, -34, 73, 
-24, -39, -14, 31, -4, -26, 136, 190, 117, 34, -24, 82, 
-9, -53, -43, 31, 17, -48, 107, 214, 131, 43, -14, 78, 
9, -39, -48, 14, 29, -43, 63, 239, 136, 53, -14, 87, 
78, 14, -63, -46, 70, -24, 19, 278, 141, 73, 9, 122, 
180, 34, -146, -107, 163, -56, -43, 317, 131, 92, 48, 165, 
244, 24, -219, -134, 231, -97, -122, 331, 87, 92, 53, 195, 
292, 43, -248, -168, 270, -102, -209, 331, 58, 87, 63, 209, 
351, 87, -263, -219, 307, -87, -283, 326, 39, 92, 78, 229, 
419, 146, -273, -283, 346, -63, -356, 283, 9, 92, 97, 273, 
478, 170, -307, -324, 392, -68, -439, 204, -58, 68, 87, 292, 
531, 175, -356, -353, 444, -90, -546, 112, -180, 14, 78, 317, 
570, 146, -424, -358, 497, -139, -624, 34, -312, -53, 68, 331, 
570, 82, -488, -326, 529, -202, -688, -39, -444, -112, 53, 331, 
595, 58, -536, -326, 566, -239, -746, -146, -580, -209, 4, 322, 
668, 39, -629, -353, 649, -295, -854, -258, -736, -302, -43, 322, 
722, -4, -727, -358, 724, -366, -990, -370, -854, -375, -73, 341, 
785, 0, -785, -392, 785, -392, -1098, -448, -922, -409, -63, 380, 
932, 58, -873, -495, 902, -407, -1166, -483, -980, -429, -53, 419, 
1073, 78, -995, -575, 1034, -458, -1239, -527, -1034, -478, -68, 429, 
1127, 0, -1127, -563, 1127, -563, -1337, -614, -1112, -536, -107, 424, 
1166, -78, -1244, -544, 1205, -661, -1395, -697, -1185, -595, -122, 429, 
1254, -107, -1361, -573, 1307, -734, -1381, -727, -1220, -619, -126, 429, 
1283, -151, -1434, -566, 1359, -793, -1361, -746, -1254, -653, -161, 409, 
1224, -234, -1459, -495, 1342, -846, -1351, -785, -1307, -702, -209, 366, 
1224, -307, -1532, -458, 1378, -919, -1342, -824, -1366, -766, -268, 312, 
1307, -346, -1654, -480, 1481, -1000, -1322, -883, -1395, -829, -326, 263, 
1342, -409, -1751, -466, 1546, -1080, -1288, -946, -1434, -897, -400, 214, 
1298, -497, -1795, -400, 1546, -1146, -1229, -990, -1473, -971, -473, 151, 
1220, -595, -1815, -312, 1517, -1205, -1137, -1019, -1478, -1015, -531, 82, 
1141, -649, -1790, -246, 1466, -1220, -1058, -1044, -1468, -1039, -585, 24, 
1132, -678, -1810, -226, 1471, -1244, -1010, -1029, -1449, -1058, -634, -24, 
1161, -688, -1849, -236, 1505, -1268, -951, -985, -1410, -1054, -644, -39, 
1151, -692, -1844, -229, 1498, -1268, -893, -966, -1376, -1034, -653, -73, 
1098, -702, -1800, -197, 1449, -1251, -854, -1005, -1376, -1073, -697, -141, 
1044, -761, -1805, -141, 1424, -1283, -800, -1005, -1385, -1102, -761, -209, 
1010, -829, -1839, -90, 1424, -1334, -712, -956, -1351, -1112, -795, -263, 
971, -849, -1820, -61, 1395, -1334, -673, -932, -1337, -1127, -829, -326, 
936, -878, -1815, -29, 1376, -1346, -649, -902, -1332, -1146, -883, -400, 
893, -966, -1859, 36, 1376, -1412, -580, -829, -1278, -1127, -902, -424, 
868, -976, -1844, 53, 1356, -1410, -512, -761, -1210, -1102, -893, -439, 
858, -902, -1761, 21, 1310, -1332, -492, -751, -1161, -1078, -893, -448, 
829, -849, -1678, 9, 1254, -1263, -478, -722, -1098, -1029, -868, -434, 
775, -810, -1586, 17, 1180, -1198, -429, -683, -1010, -941, -810, -395, 
732, -732, -1464, 0, 1098, -1098, -390, -649, -941, -868, -741, -361, 
722, -663, -1385, -29, 1054, -1024, -370, -614, -888, -829, -712, -346, 
707, -595, -1302, -56, 1005, -949, -366, -585, -824, -790, -673, -336, 
697, -531, -1229, -82, 963, -880, -341, -507, -746, -722, -614, -302, 
658, -483, -1141, -87, 900, -812, -326, -419, -649, -634, -551, -253, 
673, -429, -1102, -122, 888, -766, -331, -356, -580, -580, -522, -219, 
712, -366, -1078, -173, 895, -722, -317, -297, -527, -561, -502, -200, 
658, -336, -995, -161, 827, -666, -287, -248, -492, -527, -507, -204, 
566, -322, -888, -122, 727, -605, -248, -204, -448, -492, -492, -209, 
502, -283, -785, -109, 644, -534, -204, -175, -390, -453, -453, -195, 
434, -244, -678, -95, 556, -461, -161, -151, -346, -409, -424, -170, 
356, -239, -595, -58, 475, -417, -122, -141, -302, -375, -405, -170, 
248, -214, -463, -17, 356, -339, -87, -117, -248, -322, -361, -165, 
165, -165, -331, 0, 248, -248, -48, -97, -195, -263, -307, -117, 
107, -112, -219, 2, 163, -165, -4, -78, -117, -224, -248, -82, 
58, -73, -131, 7, 95, -102, 29, -43, -53, -170, -209, -58, 
-9, -48, -39, 29, 14, -43, 68, -14, -4, -131, -165, -39, 
-73, -39, 34, 56, -53, -2, 117, 9, 39, -87, -136, -24, 
-122, -9, 112, 65, -117, 51, 156, 29, 78, -58, -112, 0, 
-161, -9, 151, 85, -156, 70, 170, 24, 87, -68, -102, 9, 
-180, 0, 180, 90, -180, 90, 200, 29, 82, -58, -78, 14, 
-195, 9, 204, 92, -200, 107, 214, 43, 92, -39, -58, 14, 
-195, 14, 209, 90, -202, 112, 219, 43, 102, -29, -53, 14, 
-204, 14, 219, 95, -212, 117, 219, 43, 107, -19, -48, 14, 
-204, 19, 224, 92, -214, 122, 219, 43, 117, -14, -43, 9, 
-214, 4, 219, 104, -217, 112, 204, 29, 122, -19, -63, 4, 
-229, 0, 229, 114, -229, 114, 200, 29, 122, -19, -73, 4, 
-244, -4, 239, 124, -241, 117, 200, 19, 122, -19, -87, 9, 
-253, -9, 244, 131, -248, 117, 195, 19, 122, -24, -97, 9, 
-248, 0, 248, 124, -248, 124, 204, 24, 122, -14, -107, 9, 
-253, 4, 258, 124, -256, 131, 214, 29, 131, -9, -97, 19, 
-258, 4, 263, 126, -261, 134, 224, 34, 136, -4, -92, 24, 
-239, 19, 258, 109, -248, 139, 229, 43, 141, 0, -92, 24, 
-244, 14, 258, 114, -251, 136, 219, 39, 146, 4, -97, 24, 
-263, 4, 268, 129, -265, 136, 219, 39, 146, 4, -97, 19, 
-273, 0, 273, 136, -273, 136, 214, 34, 146, 4, -102, 0, 
-283, -4, 278, 143, -280, 136, 209, 24, 141, 4, -112, -4, 
-283, -14, 268, 148, -275, 126, 209, 14, 131, -9, -107, 4, 
-283, -9, 273, 146, -278, 131, 214, 14, 136, -9, -107, 4, 
-283, -9, 273, 146, -278, 131, 214, 14, 136, 0, -102, 4, 
-283, 0, 283, 141, -283, 141, 219, 14, 136, 0, -102, 4, 
-273, -9, 263, 141, -268, 126, 219, 24, 146, 24, -87, 9, 
-283, -19, 263, 151, -273, 122, 219, 34, 151, 24, -78, 19, 
-292, -19, 273, 156, -283, 126, 224, 34, 156, 24, -63, 19, 
-292, -9, 283, 151, -287, 136, 229, 34, 156, 24, -53, 19, 
-273, 4, 278, 134, -275, 141, 239, 34, 175, 24, -58, 19, 
-268, 14, 283, 126, -275, 148, 239, 34, 180, 29, -58, 14, 
-273, 29, 302, 122, -287, 165, 239, 39, 180, 29, -63, 14, 
-273, 34, 307, 119, -290, 170, 239, 39, 180, 29, -68, 14, 
-278, 24, 302, 126, -290, 163, 253, 39, 180, 39, -68, 19, 
-287, 24, 312, 131, -300, 168, 263, 48, 190, 48, -68, 24, 
-297, 29, 326, 134, -312, 178, 263, 48, 204, 53, -58, 29, 
-307, 39, 346, 134, -326, 192, 263, 53, 204, 58, -58, 29, 
-312, 48, 361, 131, -336, 204, 273, 53, 214, 58, -58, 19, 
-317, 43, 361, 136, -339, 202, 273, 53, 219, 58, -58, 24, 
-322, 39, 361, 141, -341, 200, 273, 58, 224, 63, -48, 29, 
-336, 34, 370, 151, -353, 202, 283, 58, 229, 63, -48, 29, 
-341, 34, 375, 153, -358, 204, 283, 48, 229, 63, -48, 29, 
-341, 39, 380, 151, -361, 209, 278, 53, 239, 63, -53, 24, 
-361, 43, 405, 158, -383, 224, 278, 53, 234, 58, -58, 24, 
-370, 53, 424, 158, -397, 239, 278, 53, 234, 58, -58, 19, 
-366, 48, 414, 158, -390, 231, 287, 53, 229, 53, -63, 9, 
-370, 43, 414, 163, -392, 229, 287, 53, 239, 58, -68, 9, 
-390, 39, 429, 175, -409, 234, 302, 58, 253, 63, -58, 9, 
-390, 39, 429, 175, -409, 234, 317, 58, 268, 68, -63, 9, 
-390, 48, 439, 170, -414, 244, 317, 63, 273, 73, -58, 19, 
-400, 53, 453, 173, -427, 253, 326, 63, 283, 87, -53, 19, 
-400, 53, 453, 173, -427, 253, 331, 68, 292, 97, -43, 14, 
-400, 58, 458, 170, -429, 258, 336, 73, 297, 107, -34, 9, 
-405, 78, 483, 163, -444, 280, 361, 87, 312, 112, -19, 14, 
-409, 87, 497, 161, -453, 292, 370, 107, 331, 122, -19, 24, 
-424, 102, 527, 161, -475, 314, 385, 112, 336, 126, -19, 29, 
-444, 117, 561, 163, -502, 339, 395, 112, 361, 136, -19, 34, 
-448, 112, 561, 168, -505, 336, 395, 112, 366, 146, -14, 29, 
-458, 107, 566, 175, -512, 336, 400, 117, 380, 151, -9, 19, 
-478, 107, 585, 185, -531, 346, 405, 126, 385, 151, -14, 19, 
-492, 107, 600, 192, -546, 353, 424, 141, 405, 165, -19, 24, 
-512, 102, 614, 204, -563, 358, 434, 146, 414, 170, -19, 24, 
-536, 97, 634, 219, -585, 366, 434, 151, 429, 180, -24, 24, 
-561, 102, 663, 229, -612, 383, 453, 151, 444, 185, -34, 24, 
-585, 122, 707, 231, -646, 414, 453, 161, 448, 190, -39, 24, 
-595, 151, 746, 222, -671, 448, 463, 161, 463, 204, -14, 14, 
-590, 156, 746, 217, -668, 451, 478, 170, 488, 214, 0, 24, 
-595, 156, 751, 219, -673, 453, 483, 190, 497, 234, 9, 24, 
-600, 161, 761, 219, -680, 461, 492, 204, 517, 234, 24, 24, 
-590, 170, 761, 209, -675, 466, 488, 209, 522, 239, 19, 34, 
-595, 180, 775, 207, -685, 478, 497, 224, 536, 253, 24, 43, 
-595, 195, 790, 200, -692, 492, 507, 248, 556, 273, 48, 48, 
-600, 209, 810, 195, -705, 509, 507, 258, 561, 283, 48, 48, 
-605, 204, 810, 200, -707, 507, 512, 258, 580, 292, 63, 48, 
-610, 224, 834, 192, -722, 529, 512, 273, 600, 302, 68, 63, 
-619, 224, 844, 197, -732, 534, 512, 297, 619, 322, 82, 68, 
-624, 234, 858, 195, -741, 546, 512, 307, 629, 331, 87, 78, 
-619, 229, 849, 195, -734, 539, 502, 326, 653, 351, 102, 87, 
-610, 244, 854, 183, -732, 549, 497, 346, 663, 370, 117, 107, 
-614, 253, 868, 180, -741, 561, 488, 375, 673, 380, 126, 117, 
-605, 253, 858, 175, -732, 556, 483, 390, 678, 390, 136, 131, 
-585, 258, 844, 163, -714, 551, 473, 390, 678, 385, 141, 141, 
-570, 273, 844, 148, -707, 558, 458, 390, 678, 390, 151, 146, 
-561, 287, 849, 136, -705, 568, 434, 390, 673, 385, 156, 151, 
-541, 292, 834, 124, -688, 563, 424, 390, 663, 380, 156, 146, 
-527, 307, 834, 109, -680, 570, 414, 400, 668, 390, 165, 165, 
-507, 307, 814, 100, -661, 561, 400, 395, 658, 390, 170, 170, 
-468, 292, 761, 87, -614, 527, 380, 400, 639, 390, 180, 175, 
-463, 292, 756, 85, -610, 524, 351, 395, 619, 385, 185, 180, 
-439, 292, 732, 73, -585, 512, 326, 375, 595, 380, 180, 185, 
-390, 287, 678, 51, -534, 483, 297, 366, 575, 361, 165, 190, 
-366, 273, 639, 46, -502, 456, 278, 341, 546, 341, 151, 190, 
-331, 248, 580, 41, -456, 414, 258, 322, 517, 326, 141, 190, 
-331, 234, 566, 48, -448, 400, 244, 307, 497, 317, 136, 200, 
-307, 224, 531, 41, -419, 378, 219, 292, 473, 297, 136, 200, 
-283, 209, 492, 36, -387, 351, 219, 273, 439, 263, 126, 190, 
-273, 195, 468, 39, -370, 331, 209, 258, 419, 234, 107, 185, 
-244, 190, 434, 26, -339, 312, 190, 239, 390, 219, 92, 185, 
-224, 175, 400, 24, -312, 287, 170, 214, 366, 214, 82, 185, 
-200, 161, 361, 19, -280, 261, 151, 195, 341, 200, 68, 165, 
-185, 165, 351, 9, -268, 258, 141, 175, 312, 185, 53, 161, 
-165, 156, 322, 4, -244, 239, 126, 151, 278, 165, 43, 161, 
-156, 126, 283, 14, -219, 204, 117, 131, 248, 141, 24, 161, 
-146, 126, 273, 9, -209, 200, 102, 107, 224, 107, 4, 156, 
-126, 122, 248, 2, -187, 185, 97, 92, 200, 82, -14, 141, 
-131, 102, 234, 14, -183, 168, 102, 92, 175, 78, -9, 136, 
-122, 68, 190, 26, -156, 129, 102, 82, 156, 48, -19, 126, 
-117, 63, 180, 26, -148, 122, 102, 73, 151, 43, -29, 122, 
-117, 48, 165, 34, -141, 107, 107, 63, 151, 48, -34, 117, 
-107, 29, 136, 39, -122, 82, 92, 43, 122, 14, -53, 112, 
-92, 19, 112, 36, -102, 65, 87, 29, 102, 0, -73, 97, 
-92, 14, 107, 39, -100, 61, 78, 14, 82, -9, -102, 97, 
-92, 14, 107, 39, -100, 61, 73, 0, 58, -24, -122, 87, 
-87, 24, 112, 31, -100, 68, 63, -9, 48, -29, -122, 82, 
-87, 19, 107, 34, -97, 63, 58, -24, 43, -39, -126, 78, 
-82, 19, 102, 31, -92, 61, 58, -29, 43, -43, -122, 78, 
-73, 19, 92, 26, -82, 56, 58, -34, 43, -53, -117, 78, 
-82, -9, 73, 46, -78, 31, 58, -29, 34, -63, -131, 58, 
-92, -29, 63, 61, -78, 17, 58, -34, 29, -73, -136, 48, 
-107, -39, 68, 73, -87, 14, 58, -39, 29, -78, -146, 43, 
-117, -48, 68, 82, -92, 9, 48, -39, 24, -73, -151, 39, 
-102, -39, 63, 70, -82, 12, 58, -48, 14, -73, -151, 43, 
-87, -39, 48, 63, -68, 4, 63, -53, 9, -78, -151, 48, 
-82, -39, 43, 61, -63, 2, 68, -58, 0, -82, -146, 53, 
-82, -39, 43, 61, -63, 2, 68, -63, -4, -87, -141, 53, 
-78, -29, 48, 53, -63, 9, 63, -53, 0, -82, -151, 48, 
-78, -14, 63, 46, -70, 24, 63, -53, 4, -82, -146, 48, 
-78, -4, 73, 41, -75, 34, 68, -53, 9, -82, -146, 48, 
-68, 14, 82, 26, -75, 48, 73, -53, 19, -87, -146, 48, 
-82, -9, 73, 46, -78, 31, 73, -53, 19, -87, -141, 58, 
-97, -9, 87, 53, -92, 39, 73, -48, 24, -73, -136, 58, 
-112, -4, 107, 58, -109, 51, 73, -48, 24, -73, -126, 58, 
-107, -4, 102, 56, -104, 48, 73, -48, 24, -78, -122, 58, 
-107, -24, 82, 65, -95, 29, 87, -48, 24, -78, -122, 48, 
-107, -34, 73, 70, -90, 19, 87, -48, 24, -78, -122, 48, 
-107, -43, 63, 75, -85, 9, 87, -48, 24, -82, -126, 58, 
-102, -53, 48, 78, -75, -2, 87, -48, 24, -82, -126, 58, 
-112, -39, 73, 75, -92, 17, 87, -34, 29, -78, -122, 53, 
-112, -39, 73, 75, -92, 17, 82, -34, 29, -78, -122, 53, 
-117, -34, 82, 75, -100, 24, 82, -34, 29, -82, -122, 53, 
-117, -34, 82, 75, -100, 24, 82, -34, 29, -87, -131, 48, 
-107, -29, 78, 68, -92, 24, 82, -34, 24, -97, -141, 39, 
-107, -29, 78, 68, -92, 24, 82, -34, 24, -92, -126, 39, 
-102, -29, 73, 65, -87, 21, 87, -29, 34, -82, -122, 39, 
-97, -29, 68, 63, -82, 19, 92, -29, 39, -73, -117, 39, 
-97, 0, 97, 48, -97, 48, 92, -19, 48, -63, -97, 63, 
-97, 9, 107, 43, -102, 58, 97, 0, 58, -48, -97, 68, 
-112, 0, 112, 56, -112, 56, 87, -4, 48, -53, -102, 63, 
-117, 0, 117, 58, -117, 58, 87, -9, 48, -58, -107, 58, 
-122, 0, 122, 61, -122, 61, 87, -14, 48, -63, -112, 53, 
-126, 0, 126, 63, -126, 63, 87, -19, 48, -68, -117, 48, 
-122, 19, 141, 51, -131, 80, 92, -19, 68, -53, -107, 53, 
-122, 24, 146, 48, -134, 85, 92, -14, 68, -53, -107, 58, 
-122, 24, 146, 48, -134, 85, 92, -9, 68, -58, -107, 63, 
-117, 34, 151, 41, -134, 92, 92, -4, 68, -58, -97, 63, 
-97, 34, 131, 31, -114, 82, 97, -14, 78, -43, -82, 82, 
-97, 48, 146, 24, -122, 97, 97, -14, 78, -39, -82, 87, 
-97, 58, 156, 19, -126, 107, 97, -14, 87, -29, -78, 87, 
-97, 58, 156, 19, -126, 107, 97, -14, 102, -24, -73, 92, 
-82, 63, 146, 9, -114, 104, 112, -14, 92, -29, -82, 82, 
-78, 82, 161, -2, -119, 122, 112, -14, 102, -19, -87, 87, 
-68, 97, 165, -14, -117, 131, 117, -14, 112, -19, -87, 97, 
-63, 97, 161, -17, -112, 129, 117, -14, 112, -19, -87, 97, 
-82, 92, 175, -4, -129, 134, 112, 0, 117, -9, -78, 102, 
-92, 78, 170, 7, -131, 124, 107, 0, 122, -4, -63, 112, 
-102, 73, 175, 14, -139, 124, 102, -4, 126, 0, -53, 122, 
-112, 78, 190, 17, -151, 134, 87, -9, 126, 4, -43, 126, 
-97, 87, 185, 4, -141, 136, 73, 0, 112, -4, -53, 112, 
-87, 82, 170, 2, -129, 126, 63, 4, 112, -14, -63, 107, 
-78, 78, 156, 0, -117, 117, 53, 4, 102, -14, -73, 102, 
-68, 78, 146, -4, -107, 112, 34, 4, 97, -24, -82, 97, 
-63, 78, 141, -7, -102, 109, 34, 14, 97, -24, -78, 92, 
-53, 73, 126, -9, -90, 100, 29, 19, 97, -24, -78, 92, 
-34, 63, 97, -14, -65, 80, 34, 29, 97, -29, -78, 87, 
-24, 43, 68, -9, -46, 56, 34, 34, 82, -34, -82, 87, 
-34, 29, 63, 2, -48, 46, 34, 24, 63, -43, -87, 87, 
-43, 9, 53, 17, -48, 31, 34, 19, 63, -53, -92, 78, 
-48, -14, 34, 31, -41, 9, 34, 19, 58, -58, -97, 73, 
-58, -39, 19, 48, -39, -9, 34, 24, 48, -78, -112, 68, 
-48, -24, 24, 36, -36, 0, 34, 29, 43, -78, -122, 48, 
-53, -29, 24, 41, -39, -2, 39, 34, 43, -78, -126, 48, 
-39, -24, 14, 31, -26, -4, 43, 34, 39, -82, -131, 48, 
-34, -14, 19, 24, -26, 2, 43, 29, 39, -82, -136, 43, 
-43, -24, 19, 34, -31, -2, 34, 19, 39, -78, -136, 43, 
-34, -24, 9, 29, -21, -7, 34, 19, 39, -78, -136, 43, 
-29, -24, 4, 26, -17, -9, 34, 24, 34, -78, -131, 48, 
-29, -14, 14, 21, -21, 0, 34, 24, 29, -82, -131, 48, 
-9, 0, 9, 4, -9, 4, 39, 34, 34, -82, -126, 58, 
-19, -4, 14, 12, -17, 4, 53, 34, 39, -87, -117, 63, 
-24, -14, 9, 19, -17, -2, 63, 34, 43, -87, -107, 68, 
-34, -14, 19, 24, -26, 2, 73, 34, 48, -87, -102, 63, 
-63, -19, 43, 41, -53, 12, 82, 29, 34, -102, -112, 68, 
-73, -34, 39, 53, -56, 2, 82, 29, 29, -102, -112, 63, 
-97, -43, 53, 70, -75, 4, 102, 29, 24, -102, -112, 53, 
-97, -48, 48, 73, -73, 0, 107, 39, 24, -102, -112, 48, 
-107, -43, 63, 75, -85, 9, 102, 34, 29, -92, -107, 48, 
-112, -43, 68, 78, -90, 12, 112, 29, 34, -92, -102, 48, 
-122, -43, 78, 82, -100, 17, 112, 24, 39, -92, -102, 48, 
-126, -43, 82, 85, -104, 19, 112, 19, 43, -92, -102, 48, 
-122, -58, 63, 90, -92, 2, 112, 19, 43, -112, -112, 58, 
-122, -63, 58, 92, -90, -2, 112, 19, 39, -112, -117, 48, 
-117, -68, 48, 92, -82, -9, 117, 19, 34, -117, -117, 48, 
-112, -73, 39, 92, -75, -17, 117, 19, 34, -117, -112, 48, 
-102, -58, 43, 80, -73, -7, 112, 19, 29, -117, -122, 39, 
-112, -58, 53, 85, -82, -2, 112, 19, 29, -117, -122, 34, 
-112, -53, 58, 82, -85, 2, 112, 19, 29, -117, -126, 29, 
-112, -53, 58, 82, -85, 2, 112, 19, 29, -117, -126, 24, 
-102, -53, 48, 78, -75, -2, 117, 29, 29, -107, -122, 29, 
-102, -48, 53, 75, -78, 2, 117, 29, 29, -107, -117, 34, 
-102, -43, 58, 73, -80, 7, 117, 24, 34, -107, -112, 39, 
-112, -43, 68, 78, -90, 12, 117, 24, 39, -107, -107, 39, 
-107, -43, 63, 75, -85, 9, 117, 34, 39, -117, -122, 43, 
-92, -43, 48, 68, -70, 2, 117, 34, 34, -117, -122, 53, 
-87, -39, 48, 63, -68, 4, 117, 34, 29, -117, -122, 58, 
-82, -39, 43, 61, -63, 2, 117, 34, 24, -122, -122, 63, 
-78, -29, 48, 53, -63, 9, 131, 43, 48, -112, -97, 53, 
-97, -39, 58, 68, -78, 9, 131, 58, 53, -112, -87, 53, 
-136, -63, 73, 100, -104, 4, 136, 73, 58, -112, -92, 34, 
-136, -73, 63, 104, -100, -4, 141, 92, 78, -102, -92, 24, 
-117, -58, 58, 87, -87, 0, 156, 117, 97, -87, -102, 34, 
-97, -48, 48, 73, -73, 0, 156, 151, 126, -68, -82, 48, 
-82, -48, 34, 65, -58, -7, 156, 190, 136, -63, -73, 82, 
-43, -68, -24, 56, -9, -46, 136, 219, 126, -63, -63, 82, 
19, -43, -63, 12, 41, -53, 97, 234, 112, -73, -63, 78, 
97, -19, -117, -39, 107, -68, 34, 258, 97, -73, -63, 97, 
165, -4, -170, -80, 168, -87, -29, 297, 82, -63, -39, 122, 
229, 14, -214, -122, 222, -100, -92, 336, 63, -53, -9, 146, 
292, 53, -239, -173, 265, -92, -161, 370, 39, -53, 14, 165, 
351, 73, -278, -212, 314, -102, -239, 361, 19, -48, 24, 190, 
390, 87, -302, -239, 346, -107, -312, 336, -9, -43, 48, 229, 
429, 107, -322, -268, 375, -107, -405, 273, -58, -53, 48, 273, 
488, 112, -375, -300, 431, -131, -507, 195, -156, -87, 48, 302, 
580, 126, -453, -353, 517, -163, -605, 122, -268, -141, 39, 336, 
649, 165, -483, -407, 566, -158, -663, 34, -390, -190, 19, 351, 
678, 161, -517, -419, 597, -178, -736, -87, -522, -258, -14, 341, 
702, 97, -605, -400, 653, -253, -834, -234, -688, -356, -43, 322, 
766, 87, -678, -427, 722, -295, -971, -356, -824, -429, -53, 341, 
858, 122, -736, -490, 797, -307, -1088, -448, -893, -463, -24, 400, 
912, 117, -795, -514, 854, -339, -1185, -517, -961, -507, -14, 429, 
980, 78, -902, -529, 941, -412, -1273, -570, -1039, -566, -43, 439, 
1093, 78, -1015, -585, 1054, -468, -1356, -634, -1093, -605, -58, 458, 
1185, 58, -1127, -622, 1156, -534, -1415, -702, -1141, -634, -87, 473, 
1234, 9, -1224, -622, 1229, -607, -1454, -785, -1195, -692, -131, 448, 
1283, -39, -1322, -622, 1302, -680, -1468, -834, -1259, -756, -185, 419, 
1322, -82, -1405, -619, 1363, -744, -1439, -873, -1312, -810, -229, 380, 
1332, -156, -1488, -588, 1410, -822, -1420, -902, -1376, -888, -287, 326, 
1351, -287, -1639, -531, 1495, -963, -1390, -951, -1434, -951, -336, 292, 
1356, -424, -1781, -466, 1568, -1102, -1342, -1010, -1473, -1024, -385, 244, 
1342, -507, -1849, -417, 1595, -1178, -1278, -1063, -1512, -1093, -458, 165, 
1288, -575, -1864, -356, 1576, -1220, -1190, -1088, -1532, -1166, -541, 82, 
1239, -634, -1873, -302, 1556, -1254, -1117, -1098, -1517, -1190, -600, 14, 
1220, -658, -1878, -280, 1549, -1268, -1049, -1083, -1498, -1205, -644, -24, 
1200, -668, -1869, -265, 1534, -1268, -980, -1029, -1459, -1215, -683, -63, 
1171, -707, -1878, -231, 1525, -1293, -941, -1005, -1429, -1210, -712, -97, 
1151, -771, -1922, -190, 1537, -1346, -902, -1024, -1415, -1210, -732, -131, 
1117, -819, -1937, -148, 1527, -1378, -844, -1024, -1405, -1220, -775, -180, 
1054, -868, -1922, -92, 1488, -1395, -780, -1005, -1395, -1239, -819, -248, 
990, -897, -1888, -46, 1439, -1393, -732, -976, -1390, -1268, -854, -322, 
932, -917, -1849, -7, 1390, -1383, -683, -941, -1376, -1293, -897, -385, 
897, -946, -1844, 24, 1371, -1395, -610, -863, -1332, -1302, -922, -439, 
893, -936, -1830, 21, 1361, -1383, -531, -790, -1278, -1273, -932, -463, 
907, -897, -1805, -4, 1356, -1351, -502, -751, -1220, -1239, -932, -478, 
897, -844, -1742, -26, 1320, -1293, -473, -712, -1151, -1176, -902, -458, 
868, -780, -1649, -43, 1259, -1215, -439, -673, -1068, -1098, -849, -424, 
844, -732, -1576, -56, 1210, -1154, -439, -673, -1000, -1029, -810, -405, 
819, -673, -1493, -73, 1156, -1083, -419, -658, -932, -966, -761, -390, 
780, -595, -1376, -92, 1078, -985, -400, -614, -858, -897, -692, -356, 
756, -497, -1254, -129, 1005, -875, -395, -556, -785, -858, -653, -336, 
727, -444, -1171, -141, 949, -807, -390, -488, -707, -810, -595, -302, 
707, -414, -1122, -146, 915, -768, -356, -380, -619, -751, -551, -263, 
722, -390, -1112, -165, 917, -751, -322, -297, -561, -688, -512, -229, 
692, -366, -1058, -163, 875, -712, -287, -239, -517, -668, -502, -219, 
610, -326, -936, -141, 773, -631, -258, -200, -483, -634, -488, -214, 
517, -302, -819, -107, 668, -561, -219, -175, -419, -570, -434, -190, 
453, -253, -707, -100, 580, -480, -185, -156, -351, -502, -375, -146, 
385, -204, -590, -90, 488, -397, -141, -141, -307, -448, -326, -122, 
317, -122, -439, -97, 378, -280, -112, -122, -244, -395, -278, -102, 
248, -68, -317, -90, 283, -192, -78, -117, -170, -341, -224, -78, 
165, -48, -214, -58, 190, -131, -58, -126, -136, -322, -200, -78, 
87, -24, -112, -31, 100, -68, -14, -87, -87, -302, -170, -53, 
-9, -24, -14, 17, 2, -19, 68, -14, -4, -239, -122, -9, 
-136, -58, 78, 97, -107, 9, 136, 43, 63, -180, -78, 39, 
-190, -39, 151, 114, -170, 56, 175, 68, 97, -146, -48, 63, 
-170, 9, 180, 80, -175, 95, 195, 58, 107, -126, -34, 78, 
-170, 29, 200, 70, -185, 114, 190, 53, 126, -107, -24, 78, 
-200, 19, 219, 90, -209, 119, 180, 39, 131, -97, -19, 73, 
-195, 24, 219, 85, -207, 122, 195, 53, 136, -97, -14, 68, 
-195, 24, 219, 85, -207, 122, 200, 53, 141, -97, -14, 63, 
-204, 19, 224, 92, -214, 122, 200, 53, 141, -97, -14, 58, 
-204, 19, 224, 92, -214, 122, 200, 53, 146, -102, -14, 48, 
-214, 14, 229, 100, -222, 122, 209, 58, 141, -112, -29, 53, 
-219, 9, 229, 104, -224, 119, 209, 58, 141, -107, -34, 53, 
